feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
-0.025280185,0.031033617,0.039291393,-0.08100544,-0.2006243,-0.052925617,0.18245146,0.054332443,0.2219382,-0.14100091,-0.22876278,-0.004234691,-0.015802532,0.014867275,0.14296792,0.14492993,0.032738954,-0.27909636,-0.08272241,-0.09689367,0.023424707,0.06906312,0.2545249,0.13876297,0.24705404,-0.25154403,-0.017406354,0.0065345466,0.24863076,0.13090016,-0.14902338,-0.03244711,-0.31629688,0.123091295,0.1988438,-0.1596559,-0.05011432,-0.11416507,-0.047378194,0.14402646,0.038176764,0.280098,-0.11030365,-0.12133322,-0.2101435,0.13799143,0.19375287,0.091773205,0.020101262,0.25308883,-0.091768056,-0.23533387,0.29881015,0.008565841,0.109071106,0.16285615,-0.07186832,-0.035792664,0.23292501,0.008786391,-0.25127578,-0.036496803,0.050349664,-0.2711125
0.21254522,0.13392767,0.19164395,0.03180444,-0.23309979,0.0519498,0.14099744,0.20572497,0.027683858,-0.103038095,-0.15568401,-0.017451135,-0.14688466,-0.07294291,0.20803241,0.20185933,0.030189,-0.23529387,-0.04797907,0.18276855,-0.077926576,0.061287053,0.28640452,-0.17401186,0.23184644,-0.036666937,-0.2153577,-0.117029235,0.3234687,0.09945594,0.015860645,0.0067107473,-0.21547475,0.1192506,0.19184355,-0.27793008,0.17482232,-0.08101938,-0.11415328,0.091737725,0.18006107,0.32760462,0.075981215,-0.057782024,-0.1789752,0.07547597,0.2430611,0.10278209,0.12207309,0.049635123,-0.183648,-0.0141487215,0.2557497,0.059921958,0.21625865,0.11094546,0.091404565,0.16570817,0.08737929,-0.122768715,-0.31122667,-0.07798703,-0.19096284,-0.2518049
0.12640676,0.046019405,0.15406741,-0.0016233285,-0.20532468,0.15094545,0.027514901,0.121360146,0.23932709,-0.1547978,-0.074007265,-0.027341668,-0.110212445,-0.06618188,0.2047188,0.13236007,-0.04807285,-0.19444573,-0.108027525,0.05648113,-0.08977367,0.12015378,0.26380795,-0.10756666,0.18754636,-0.20524856,-0.035646323,-0.07713729,0.3331043,-0.2246481,-0.096993476,0.17377548,-0.24041916,0.2036032,0.15697205,-0.11459518,0.087297924,-0.13341664,-0.06505576,0.022404768,0.08885041,0.23509762,-0.17629501,-0.18658222,-0.15679754,0.23782623,0.17563894,-0.06794611,0.20975396,0.1067111,-0.023172949,-0.1212668,0.32436725,0.18495886,0.032378297,0.16085641,0.16586813,0.13167149,0.16469602,-0.05161925,-0.26059327,0.012825553,-0.02594181,-0.2772715
0.10734704,0.17987369,0.2643978,0.15419272,-0.23980805,0.035926275,0.1144166,0.19119962,0.19111806,-0.22773004,-0.079839945,-0.026527498,-0.073112674,-0.03581386,0.2725622,0.2365774,-0.03821796,-0.10250845,-0.09575568,0.015587643,0.013980603,0.0953187,0.2064473,0.028583629,0.18782488,0.03719688,-0.11476683,-0.11594784,0.24731167,-0.12172972,-0.17704515,0.051234707,-0.21902223,0.112738684,0.19185969,0.1842901,0.011839438,-0.16631626,-0.0479897,0.14665763,0.11966281,0.15400624,-0.11274063,-0.16549104,-0.02701719,0.12935808,0.12090263,-0.13292082,0.054893818,0.15621449,-0.15478674,-0.16220981,0.22852884,0.16230679,0.18602717,0.17916761,0.16543418,0.074214846,0.10152503,-0.044148143,-0.14295204,0.099239685,-0.053253986,-0.26159832
-0.02231882,-0.08460307,0.019921597,-0.08621187,0.034816135,0.043240923,0.0056246486,0.016766012,0.0016385723,0.026730597,-0.06927573,-0.016763486,-0.07086352,0.027283551,-0.10136916,-0.066542864,-0.06447894,-0.0015558789,-0.07140522,-0.024810757,-0.038697813,-0.014341068,-0.080021985,-0.028090721,-0.106665425,-0.034109708,0.028961046,-0.1348356,0.0011821995,0.10173512,-0.10106075,-0.16540919,-0.04562474,0.0181018,-0.021616079,0.053639036,0.026255902,0.014372504,-0.08569899,-0.04963222,-0.016210735,0.029456956,0.03803889,0.033573,0.05752803,-0.0950638,0.07168016,-0.09176161,-0.1011956,-0.045508176,0.053859048,0.20201814,-0.056121755,-0.093258515,0.046564434,-0.13492277,0.06854499,0.013038771,-0.06690325,-0.11795309,-0.030207112,0.07192548,-0.07750044,0.13528687
-0.13576673,0.009844267,0.02697033,-0.100412875,-0.027959732,0.09471859,0.042270645,-0.10613138,0.047119588,0.04666041,0.06918968,0.11102265,-0.119702704,0.061179228,-0.12470682,0.003862129,-0.07449906,-0.054013096,-0.00041766756,-0.03211868,-0.07441571,-0.018908028,-0.15063518,0.04665527,-0.016415507,0.006386051,-0.0121054305,-0.027499974,-0.06367049,0.102336615,-0.009001969,-0.027783398,-0.03043679,-0.054066133,-0.011032308,-0.048215054,0.013229779,0.058306053,-0.022446698,-0.11567193,0.040371913,-0.1663309,0.14717397,0.07838858,0.08052294,-0.114178725,-0.11479049,0.04104751,-0.10871388,0.049773224,0.13453296,0.120206825,-0.00067416613,-0.14523214,-0.041190147,-0.04880884,0.036113963,0.015620095,-0.07837258,-0.0194363,0.012073433,0.017282309,0.07313499,0.12814167
0.025741559,0.0403029,0.06828183,-0.1266223,-0.23510231,-0.0777318,0.17089744,0.08428858,0.16488695,-0.19202617,-0.18759628,-0.05585108,-0.033425953,-0.0632543,0.17315961,0.1400139,0.054514706,-0.29705718,-0.082598716,-0.026966216,0.059118185,0.12725472,0.2949101,0.11820925,0.22734466,-0.20142706,-0.01673583,-0.01905093,0.26693404,0.07184047,-0.1425467,-0.005328783,-0.25331753,0.113197334,0.20506555,-0.11069323,-0.027406441,-0.07798181,-0.049972888,0.13043192,0.015492428,0.27335006,-0.108899295,-0.11354853,-0.1833228,0.17215963,0.17952022,0.14457488,-0.0043802354,0.20301336,-0.05759265,-0.16869067,0.31689483,0.0041384366,0.110216424,0.22631387,-0.085503735,-0.013230516,0.23149675,0.017981147,-0.18479833,-0.055621535,0.047823694,-0.25770155
0.0741225,-0.073976584,0.1613164,0.044011492,-0.08444394,-0.07501232,-0.19985363,0.083770774,-0.0090723345,0.02063308,-0.11187008,-0.10923032,-0.1453555,0.07870885,0.11774313,0.09121769,-0.30369955,-0.29268903,0.06369356,0.090252504,0.0874486,0.011829569,-0.085812,-0.20925938,0.07602176,0.18717086,0.0940628,0.13511308,0.042935383,-0.03881425,-0.053502094,-0.026245268,-0.0078056017,-0.048908327,0.038126238,-0.1557571,-0.025868459,-0.025786228,-0.15323769,0.2513059,0.21774815,-0.005656125,0.08773572,-0.02925052,-0.10296913,-0.04128049,0.02724785,-0.073710114,-0.038234886,-0.09681697,0.1142935,0.11127826,0.1235664,0.009512836,0.1387731,-0.024780743,0.01389383,-0.025974553,0.050070748,0.08619211,-0.0729927,0.27263018,-0.23527917,-0.11901239
0.031981762,0.06018317,-0.0061866133,0.028524201,-0.010377763,0.07400225,-0.093363285,-0.024586687,-0.083345294,0.051251713,0.03296837,0.109803505,-0.21117842,0.029647194,-0.09784184,0.07263791,-0.011286394,-0.04855862,-0.10938789,-0.033667196,-0.0123475855,0.016482621,-0.11881614,-0.009186229,-0.02353266,0.029352253,0.045392714,0.011203525,0.03256939,0.051591836,-0.027853496,0.030452073,-0.072250664,-0.046286635,-0.041701257,-0.151767,0.08603151,-0.015696479,-0.0033119016,-0.031809755,0.013474663,0.0045869183,0.086428985,-0.026359353,-0.07710784,-0.08489891,0.04050406,-0.06432909,-0.036768086,-0.028375767,0.04191963,0.09592117,0.09957373,-0.033594906,-0.00474772,-0.033517215,-0.0043427385,0.007437054,-0.10357541,-0.0110535305,-0.061186783,0.09779853,0.09511799,-0.013747533
0.13705324,0.07216528,0.14103676,0.17554055,-0.041099478,-0.07060559,0.022129398,-0.10801818,-0.054613862,0.057183173,0.08343116,-0.1255373,-0.327382,0.17818381,-0.06761303,0.18059568,0.012579467,-0.052922454,-0.11952948,-0.0111118695,0.023853796,-0.09064663,-0.10473608,-0.1985066,0.042140424,0.06533157,0.102506906,-0.08409655,-0.011591475,0.18620957,-0.023124795,-0.0990787,-0.03193913,0.060602903,-0.10139559,-0.111070365,0.29505676,0.20883013,-0.048650797,0.07310399,0.26019776,0.09484909,0.14454484,0.04982282,-0.09192351,-0.099122666,0.073022485,-0.26329488,0.12191714,0.005670291,-0.039317735,0.17150973,0.111966744,-0.0011651039,0.23046827,-0.15108784,0.31115776,-0.121794336,-0.23225288,-0.087304905,-0.078979336,0.17173547,-0.027281705,0.114747666
0.037878796,-0.063304245,-0.016688135,0.0064774705,0.09820261,0.17661342,0.09404792,-0.013241551,-0.029162597,0.18850785,-0.12640089,-0.062953725,0.088130616,0.06561918,-0.0540392,0.010461758,-0.13192703,0.01737364,0.0050919424,-0.028443908,0.11751149,0.018354518,-0.0130038755,-0.034268524,-0.0535619,0.016238062,-0.08501291,-0.07908198,-0.07253217,0.09390703,-0.013563912,0.030190144,-0.019240633,0.08688514,0.030030595,0.055441108,-0.19915041,-0.052993547,-0.04272625,0.052641794,0.13469543,-0.035144478,0.11873737,0.14232734,-0.0010284468,-0.00052534696,-0.008180864,0.050375484,-0.22392319,-0.15360606,0.107883096,-0.039143953,-0.13007544,-0.0687344,0.08842909,-0.13620006,-0.0034410593,-0.07262822,-0.02261108,0.057707485,0.010062577,0.125288,-0.13648804,0.0116599845
-0.21918969,0.099077225,-0.12612423,0.027156029,0.043832574,0.0985931,0.10600294,-0.059862107,-0.04819738,0.13941418,-0.0013668325,-0.02591208,-0.022111038,0.041081272,-0.13314113,-0.04809624,0.060439367,-0.008676509,0.03474479,-0.02365504,0.025939053,0.003237956,-0.009752992,0.086967625,-0.09389408,-0.0042374204,-0.021413691,-0.046429314,-0.15000996,0.0723068,-0.008020783,-0.13042349,0.11775894,-0.10713531,-0.04267694,0.062264986,0.014799211,-0.026555669,-0.10008781,-0.027710434,0.117966056,0.031811632,0.029139658,0.062316637,0.086652376,0.014286397,-0.11892133,0.0045577767,0.028507825,-0.1011526,0.07067622,0.18538523,0.0911652,0.005268533,-0.11895792,-0.013339065,0.0041246284,5.110394e-05,-0.11157974,0.2190866,0.008678776,-0.1330371,-0.053259116,-0.017002996
-0.09189924,0.015859654,-0.11746803,-0.04419054,-0.02208808,-0.16936368,-0.050310433,-0.07678708,0.012507432,-0.07911334,0.10515429,-0.11495408,-0.1660624,0.24222419,0.073629215,0.14934593,-0.18835028,0.011588378,-0.13944101,0.07301453,-0.0788391,-0.10302694,-0.25896418,-0.1421593,0.13734508,0.24433345,0.10180879,0.085286714,-0.040833928,0.086462304,0.1416132,-0.11752048,-0.15810224,-0.20078379,0.21740483,0.0277552,0.01607614,0.14503412,-0.2294121,0.09006278,0.10235192,-0.11235554,0.18034217,0.016185846,-0.25359252,-0.08011294,0.082361855,-0.16975763,-0.011620959,-0.106532745,-0.009685429,0.09819653,0.044715647,-0.07587215,0.04927604,-0.123522535,0.14186703,-0.08201345,-0.06275677,-0.1028784,0.014084853,0.019965155,0.055912826,0.09618451
-0.05389441,0.087545685,-0.13891624,-0.015961776,-0.105508246,-0.03418335,-0.10789184,0.020046571,0.02936115,0.08121357,0.030237999,0.047825716,-0.14840153,0.18112297,-0.07078268,0.054756153,-0.164481,-0.11410432,-0.11338437,-0.0141900955,-0.034699783,-0.05906763,-0.17159583,-0.045973614,0.11540564,0.13786568,0.067544416,0.030032428,-0.116578706,0.039052866,0.046517763,-0.20670126,-0.074561894,-0.1218378,0.046420965,0.05748534,0.023004781,0.14502609,-0.0802626,-0.052693006,0.02273538,-0.20340244,0.18545552,0.06095844,0.024412662,-0.014761464,0.08314925,-0.07330432,-0.0035324648,-0.039767772,0.058601923,0.19184946,0.06428057,-0.046250056,-0.13753732,-0.13631688,0.06894131,-0.205277,-0.09435514,-0.05031135,0.10668767,0.0052457964,0.07304417,0.011385521
-0.058249086,-0.14270516,0.08872913,0.015268153,0.036682885,0.16590472,0.007567623,-0.19150707,0.039016385,-0.0879795,0.05623597,0.14859818,-0.12885225,-0.023175877,-0.11992026,0.02230378,0.03320641,-0.013603178,-0.105704375,0.05607076,-0.04998135,0.03633842,-0.23169298,0.15595832,-0.1374868,-0.098796465,0.008245298,0.098703645,0.04389077,-0.05227103,0.076689996,-0.010448963,-0.05206665,0.05761096,-0.0017988851,-0.013283854,0.12195771,0.15185907,-0.015171313,-0.14351176,0.04098171,-0.15991624,-0.008951005,-0.089916214,-0.021874791,-0.021192951,0.012560653,-0.071096025,-0.15691309,0.20781037,0.11013152,0.105007686,-0.0876572,-0.12757191,-0.015475609,0.01253344,0.064812906,0.035322685,-0.2533187,-0.12820497,0.030615017,0.0039994353,0.1446727,0.17675434
-0.056512315,0.06749172,0.069447465,0.13657963,-0.064481705,-0.056277905,0.012629328,0.010311832,0.12428598,-0.06648798,-0.05255949,0.100033745,-0.103955105,0.10834261,0.03612502,0.1154928,0.02485707,-0.005407083,-0.07679227,0.03571015,-0.017531283,-0.019131523,0.052667,-0.0042464393,0.0960417,-0.025480831,-0.04263292,0.06336779,0.08482505,-0.03478176,0.015903799,-0.031672068,-0.10369991,0.019402862,0.069452845,0.037986126,0.08330873,0.036421448,-0.029169438,0.073807254,0.0035074104,0.09304745,-0.032705337,-0.28843868,0.04124871,0.06733041,0.041670933,-0.07007963,0.04253118,0.00043468032,-0.12867568,-0.031631697,0.11032545,0.1272381,0.14238094,0.09547843,0.08289668,0.11889602,-0.016287753,0.15198834,-0.061166324,0.027088402,0.121149175,0.03660312
0.10181971,-0.020645563,0.025589095,0.014460869,-0.03647315,0.07516749,0.0039667324,0.09907682,0.060405992,0.019129414,-0.061498843,-0.097046815,0.012392403,-0.04707323,0.0273267,-0.022135766,0.035016917,-0.06272009,-0.14658624,-0.020498246,-0.16307491,0.09073027,0.17688964,0.07646527,0.13904332,0.04556101,-0.08750726,-0.07018023,-0.045076232,0.047080845,-0.0357234,0.08795791,-0.2282096,0.0140123125,0.013547617,0.018707754,-0.12697263,0.020448819,0.007222768,-0.068708465,0.100667,0.20682995,-0.018297683,0.010537411,-0.038314987,-0.02249813,0.15776128,-0.13355911,0.045270413,-0.080684245,0.042352155,-0.043026272,0.029310597,0.0439215,0.0750357,-0.019853383,-0.020771287,0.018751608,0.08171637,0.007789049,-0.04476844,0.056171153,-0.088832974,0.049336486
0.1072791,0.21567877,0.13572702,-0.121356085,-0.23556904,-0.1597232,-0.0065394733,0.12283874,0.1530147,-0.21995464,-0.107629865,0.045289192,-0.18664487,-0.11944407,0.19622216,0.17497644,-0.071038455,-0.22294886,-0.17883259,0.07297695,-0.13854401,-0.0017528464,0.1114532,-0.13756722,0.3323679,0.02456923,-0.10209294,0.005178353,0.27887955,0.046051975,-0.09272408,0.12797491,-0.17187457,0.13200933,0.07504193,-0.15754004,0.18324815,-0.020223962,-0.15061085,0.067627646,0.007480739,0.04702641,-0.03259638,-0.093827166,-0.2505574,0.04458531,0.24230646,-0.17768589,-0.063546725,0.1157393,-0.072191305,0.06859623,0.07259126,0.11775382,0.15742001,0.11355605,-0.04741212,0.06180622,0.09627572,-0.11612804,-0.22181322,0.12040726,-0.04212386,-0.18356264
0.117628016,0.12378866,0.08262129,-0.007503637,-0.22158185,-0.22394675,-0.026015146,-0.009134132,0.20647398,-0.15517429,-0.17060775,0.0648755,-0.22708973,-0.11666347,0.26534122,0.20590922,-0.118506946,-0.21073087,-0.15479742,-0.06206712,-0.13594216,-0.05321749,0.13923714,-0.09668915,0.32834008,-0.043232467,0.0069996906,-0.0028271882,0.2586949,0.09038311,-0.13751099,0.06625015,-0.2065368,0.11667365,0.115621336,-0.17488328,0.14418416,-0.047852267,-0.123811655,0.11795059,0.016568854,0.16547933,0.03681707,-0.14254579,-0.19495437,0.18247063,0.24787736,-0.04167171,0.07344964,0.23519114,-0.12327031,-0.11217554,0.09655164,0.08105477,0.14387685,0.033933178,0.0036209677,0.049427874,0.057945076,-0.11446236,-0.12435277,-0.113616325,-0.12194298,-0.15357418
0.30364147,0.065943815,0.09572761,-0.15314768,-0.11356557,-0.0014533326,-0.12365698,0.24336436,-0.041534692,0.10925445,-0.20559393,0.18484527,-0.034371633,-0.1840993,0.20510364,0.21878469,-0.13006222,-0.22754797,-0.084889434,-0.034481443,0.095944494,0.044761024,0.25538003,-0.117359444,0.3119725,0.02387266,-0.031756453,0.016845707,0.18546055,0.1254601,-0.2654622,0.2680925,-0.29228252,0.15832166,0.2145166,-0.18237403,-0.008572376,-0.21896178,-0.18831024,0.25096074,0.20763502,0.25330505,0.0017051754,0.027898727,-0.23904376,0.12298181,0.28314146,-0.043435887,-0.08733355,0.13250804,-0.14466567,-0.22828656,0.21442944,0.07614751,0.17465353,0.22596714,-0.12893756,0.12160509,0.2434783,0.14785266,-0.23147559,0.1996654,-0.11762254,-0.23839873
0.07097884,0.12906483,0.16507809,0.010571884,-0.22805664,0.056974925,0.14373542,0.14984995,0.17769226,-0.15672147,-0.21835366,-0.138713,-0.05721904,-0.060398303,0.17926972,0.26103705,0.0068499334,-0.19238442,-0.078578345,0.049148355,-0.07762466,0.051245898,0.22558123,-0.041982617,0.17088194,-0.14541356,-0.0338381,-0.105940565,0.29918188,-0.06845714,-0.20095417,0.120577455,-0.21661086,0.07886579,0.17143181,0.11427406,-0.004098439,-0.13770106,-0.121503286,0.086670615,0.040908977,0.13737373,-0.16550165,-0.12179518,-0.078159586,0.1581478,0.17371707,-0.071150266,0.086577624,0.21062252,-0.14060514,-0.12574692,0.26183668,0.12646732,0.13491489,0.22977576,0.09454072,-0.0064014937,0.091147736,-0.037859004,-0.1798329,0.054388832,-0.044045996,-0.19673243
0.09354798,0.13481754,0.15222129,-0.009989752,-0.09915442,-0.21216628,-0.1252501,0.04129892,-0.09012704,-0.11494225,-0.044314098,0.13132435,-0.18032989,-0.10016849,0.17023292,0.23294547,-0.11898988,-0.2567241,-0.10704552,0.00035410313,-0.11071982,-0.0019179933,0.05451733,-0.028076436,0.2318764,0.16189599,0.040244266,0.05803327,0.032428402,-0.06052336,-0.04055681,-0.107794225,-0.042911712,0.031870827,0.10711443,-0.0780866,0.1710589,-0.07391736,-0.18077861,0.08378901,-0.022729646,0.08933907,-0.011808293,-0.02558347,-0.27079093,0.05928092,0.24663273,-0.1581152,-0.09322324,0.10839683,0.06613499,0.053315613,0.12789182,0.109903686,0.1381467,-0.008731804,-0.037476808,0.05524398,0.07979796,-0.10760784,-0.034002263,0.08409276,-0.062395148,0.02230467
0.15319498,0.098810054,0.18360797,0.07927491,-0.20177068,0.0330038,0.15287374,0.22626737,0.041876033,-0.15598898,-0.19240253,0.032083027,-0.12136796,-0.11760338,0.24697025,0.15282662,0.080541946,-0.21191639,0.0030093899,0.23100527,-0.08697326,0.02944739,0.30127037,-0.17823075,0.3039438,-0.06823813,-0.19784594,-0.10248939,0.36830774,0.085439935,-0.046914797,0.0062996955,-0.22246444,0.16604729,0.17333333,-0.2738948,0.18213722,-0.044264194,-0.14008345,0.13281697,0.16651222,0.30659366,0.07199075,-0.10125371,-0.23609656,0.046633683,0.20272751,0.0049198405,0.09730215,0.04773164,-0.17341946,0.018860258,0.2340874,0.06168857,0.13270454,0.16447575,0.105402015,0.1269791,0.09021597,-0.1353721,-0.2481026,-0.014974093,-0.20432895,-0.23277766
-0.23109324,0.058250353,-0.12243965,-0.00782845,-0.1419775,0.15312901,0.13537599,-0.13408394,0.17839932,0.046316016,0.0038349875,0.041915674,-0.01067711,0.09828954,-0.15897064,0.002127275,0.068577975,-0.051348303,-0.053456068,0.03710532,-0.1017252,0.16465181,-0.016744943,0.19596851,-0.064524055,-0.12024059,-0.09820137,-0.094209366,-0.11290254,-0.016321568,0.017160188,-0.094193414,0.06774012,-0.13982882,0.028566228,0.12682873,-0.015209439,0.07199536,0.013792684,-0.1648379,0.058233775,-0.0017606573,-0.038782243,0.10172631,0.03768495,-0.06729028,-0.045474473,-0.04400448,-0.062019825,-0.06635515,0.03325516,0.09244936,0.09076733,-0.027871614,-0.12789282,-0.037550382,-0.010144804,-0.062706806,-0.10710464,0.17396753,0.09076117,-0.22278671,0.07779919,0.10839185
0.04125335,0.26204357,0.15444405,0.1491919,-0.2410082,-0.049158297,0.0752387,0.095963076,0.1494724,-0.19691665,-0.15429147,0.054694112,-0.19710171,-0.08932349,0.06913476,0.14954495,0.0024632607,-0.008948209,-0.15448244,0.11029131,-0.17090732,-0.002077124,0.09140228,0.045615535,0.0955546,0.028055394,-0.103435494,-0.10093739,0.13005656,-0.035630178,-0.047366552,-0.059891157,-0.11604293,0.13976792,0.12068223,0.14552282,0.19302881,-5.135557e-05,-0.0096146185,0.025386682,0.05285385,0.11943916,0.038421977,-0.22991247,-0.10058169,-0.0069009657,0.10945538,-0.13519831,0.069043525,0.09577885,-0.18633336,-0.08503783,0.049492065,0.07454344,0.14399397,0.047589157,0.099341266,0.08855924,0.007181782,-0.03122718,-0.07593711,-0.06076575,0.006727162,-0.094010286
-0.0044892356,0.07769256,0.024206253,-0.11891758,-0.19505033,-0.019865839,0.20320946,0.07547002,0.22316332,-0.16736418,-0.26876765,-0.07830285,-0.09201024,-0.0016965463,0.16479306,0.12000274,0.014395728,-0.21049939,-0.018900359,-0.02486406,0.05643348,0.1007344,0.27987844,0.167498,0.26911017,-0.18713602,-0.070034094,-0.036645964,0.24170221,0.08727827,-0.20710532,0.003976839,-0.29586864,0.1525611,0.23483816,-0.13535301,-0.031951897,-0.13482435,-0.0032871428,0.098901235,-0.0020048541,0.2670212,-0.15676479,-0.1562319,-0.19692893,0.13258024,0.2169953,0.12314585,0.005548509,0.25034896,-0.09071448,-0.1681095,0.26421368,-0.0020786298,0.11085856,0.1595993,-0.106596224,-0.0125736445,0.18404847,0.042371098,-0.23715824,-0.020076538,0.06180545,-0.25406623
0.09521342,0.14253826,0.14995119,0.12358718,-0.113075435,0.08634823,0.012069203,0.075325735,0.11982262,-0.15078565,-0.1688771,0.078890786,-0.17297354,-0.03749661,-0.00085901486,0.15580472,-0.02492845,-0.045626227,-0.059727952,0.07484922,-0.015510047,0.044536065,0.056843095,-0.08446566,0.0750623,0.011608071,-0.044087462,-0.016778285,0.30138204,-0.1192876,-0.026567522,0.04514353,-0.12612109,0.13348976,0.14922392,0.023021638,0.0734189,-0.06740453,-0.020290036,0.03280585,0.12678134,0.16574493,-0.0033682554,-0.21592908,-0.10180574,0.042206023,0.054131508,-0.18536846,0.1318132,0.014543824,-0.124868795,-0.08501916,0.09849765,0.022444015,0.1514449,0.101697415,0.116604745,0.045347042,-0.0056392523,-0.04879906,-0.13400528,0.01965636,-0.00628759,-0.13621344
0.17364001,0.2838656,0.29594585,0.068645075,-0.24634413,0.02711155,0.10243142,0.16624497,0.18030821,-0.22476,-0.19972311,-0.0656983,-0.15522671,-0.05676797,0.22447178,0.29959726,-0.052663118,-0.16465533,-0.061601244,0.05313429,-0.04663719,0.11356003,0.22249535,-0.04143485,0.20613997,0.033770595,-0.07361647,-0.111629315,0.3151704,-0.15932395,-0.11428254,0.1956269,-0.28166977,0.1448091,0.16267926,0.14865693,0.088514335,-0.15320459,-0.10446965,0.21647619,0.1100656,0.14985536,-0.13737848,-0.14672297,-0.08121552,0.17880727,0.104574114,-0.18572319,0.12528442,0.106587365,-0.103021115,-0.15422802,0.22327031,0.13279678,0.22175933,0.1780948,0.1128378,0.07859175,0.09236767,-0.08345696,-0.22656952,0.11699365,-0.06644645,-0.23037854
0.13114314,0.19229247,0.16377516,0.10356262,-0.16930208,0.052882634,0.062152814,0.16554892,0.11628453,-0.04737909,-0.12526578,-0.034100387,-0.15759239,-0.09781739,0.13861227,0.15179324,0.0013521006,-0.063001215,-0.073274866,0.0788775,-0.08187934,0.079217374,0.18082134,-0.09836952,0.20005032,-0.022434095,-0.10995012,-0.13125171,0.2908414,0.07743674,-0.054548707,0.06875287,-0.09681695,0.2015557,0.18012877,0.085194305,0.07387588,-0.12221848,-0.09872489,0.087728865,0.14442264,0.22060378,-0.09849217,-0.028383406,-0.078978546,0.112289876,0.15036398,-0.054765344,0.116836235,0.09775613,-0.16178882,-0.16144462,0.23090355,0.092652895,0.14011349,0.13898347,0.12602247,0.054251257,0.12889323,0.07594391,-0.14057921,0.041798443,-0.07674343,-0.21441258
0.13126154,0.1790429,0.034917876,0.01243174,-0.060354672,-0.035618383,0.005030348,0.10431192,0.036201406,-0.009712208,-0.17114864,0.010596014,-0.04595276,-0.09335824,0.21628231,0.12314615,-0.037743054,-0.0071848417,0.048996735,0.11223487,-0.10643652,-0.0010089555,0.18543947,-0.08940774,0.13885853,-0.04203864,-0.09290819,-0.098315716,0.20234519,-0.10426982,-0.06566933,-0.008555093,-0.08200718,0.106229365,0.08711914,0.11789572,0.08485496,-0.038428947,-0.111943446,0.07771299,0.0730406,0.09087763,0.050346073,-0.07295724,-0.11214137,0.046366263,0.14696431,-0.06920669,0.08269893,0.008926594,-0.12799957,-0.042132586,0.13140567,0.11511955,0.080340415,0.061847713,0.08203687,0.036941003,0.11512136,0.13441095,-0.1059682,0.047165718,-0.0290135,-0.06857926
0.14002497,0.15870567,0.2293778,0.07960494,-0.25652266,0.040081196,0.115014926,0.20179957,0.13365877,-0.09090353,-0.13489446,-0.03763172,-0.19050257,-0.09616691,0.16061708,0.19428197,-0.021730233,-0.12362509,-0.05182927,0.08981017,0.03549947,0.11863761,0.25785512,-0.08043222,0.2107836,-0.039484832,-0.115255006,-0.050121993,0.2709423,0.017225383,-0.11235072,0.15093413,-0.13893522,0.116731144,0.19635105,0.169788,0.10477967,-0.1501833,-0.07791587,0.13456593,0.13299325,0.20191196,-0.08472428,-0.12999634,-0.1184294,0.16055948,0.1734406,-0.10295398,0.15980238,0.123750895,-0.18010338,-0.17329635,0.23838449,0.1486355,0.18538119,0.19343576,0.17233205,0.05665495,0.09703202,0.015725065,-0.20677973,0.07959749,-0.010577366,-0.19572127
0.07229133,0.19343416,0.22738446,0.08561531,-0.26280513,-0.00710377,0.09772035,0.13518952,0.20879109,-0.14866233,-0.15839384,-0.041808564,-0.15445189,-0.030882748,0.09431766,0.23950371,-0.008508892,-0.06703032,-0.067439534,0.039229974,-0.16016343,0.014332323,0.07581874,0.033719763,0.13296278,-0.07238588,-0.05116343,-0.081083745,0.27752277,-0.09785157,-0.057108995,-0.010294487,-0.13497278,0.08782516,0.07458892,0.14856297,0.08891879,-0.03453951,-0.070228614,0.08598859,0.15479338,0.14056167,-0.051632024,-0.18191601,-0.06366155,0.120110966,0.17697503,-0.16105248,0.16026185,0.13095146,-0.14004931,-0.07727429,0.14246163,0.13941976,0.17016166,0.0734243,0.0830136,0.04769705,0.05189997,-0.028214978,-0.13896085,0.038137663,-0.044336658,-0.170525
