120601
39955	43298	5
6875	43298	1
43266	43298	3
19665	43298	0
7218	43298	5
4542	43298	0
8399	43298	0
43943	43298	0
6981	43298	0
19416	43298	0
36297	43298	0
33345	43298	2
25914	43298	0
22220	43298	0
20810	43298	1
3890	43298	1
34220	43298	2
13229	43298	0
44148	43298	2
38891	43298	1
43984	43298	5
5878	43298	6
1296	43298	5
17235	43298	2
12678	43298	3
5757	43298	15
39535	43298	1
38522	43298	3
39095	43298	0
23677	43298	0
14701	43298	9
3118	43298	5
28195	43298	1
16790	43298	3
42144	43298	2
28603	43298	1
37791	43298	5
23759	43298	0
14447	43298	2
43910	43298	1
12061	43298	7
30033	43298	4
22826	43298	2
25797	43298	0
31362	43298	2
24025	43298	0
43981	43298	7
10114	43298	1
7425	43298	1
37902	43298	0
21826	43298	6
21626	43298	3
21841	43298	4
10294	43298	0
30836	43298	6
1389	43298	1
16778	43298	1
33233	43298	1
39703	43298	4
15869	43298	0
643	43298	7
41985	43298	1
36400	43298	3
1379	43298	0
25078	43298	12
47869	43298	1
42159	43298	3
34986	43298	4
34183	43298	2
747	43298	0
33545	43298	5
35551	43298	0
39199	43298	4
32356	43298	7
39725	43298	0
15114	43298	2
15517	43298	2
2349	43298	0
16541	43298	9
2962	43298	2
27375	43298	4
29031	43298	1
3108	43298	0
18496	43298	3
6288	43298	3
27518	43298	10
3934	19428	8
8996	19428	1
39955	19428	6
30044	19428	2
6875	19428	2
8399	19428	1
6981	19428	1
19416	19428	1
28077	19428	4
25914	19428	1
13229	19428	1
5621	19428	8
5878	19428	7
17235	19428	3
12678	19428	4
1834	19428	4
5757	19428	16
38522	19428	4
25258	19428	0
23677	19428	1
14701	19428	10
3118	19428	6
45794	19428	0
28195	19428	2
28603	19428	2
37791	19428	6
32930	19428	0
26862	19428	0
23501	19428	3
22802	19428	0
7425	19428	2
31813	19428	0
21841	19428	5
10294	19428	1
1389	19428	2
28691	19428	1
16778	19428	2
38820	19428	0
28370	19428	6
5628	19428	4
41985	19428	2
12707	19428	0
36400	19428	4
12224	19428	14
47054	19428	0
47869	19428	2
8872	19428	2
33545	19428	6
28380	19428	0
15114	19428	3
34932	19428	1
29031	19428	2
3108	19428	1
17921	19428	4
18496	19428	4
25230	19428	7
45813	34404	0
30044	34404	3
43266	34404	4
26687	34404	0
8399	34404	2
6981	34404	2
15905	34404	0
44096	34404	0
19416	34404	2
28077	34404	5
15254	34404	0
4840	34404	1
17235	34404	4
12678	34404	5
1834	34404	5
4591	34404	6
27607	34404	1
5757	34404	17
38522	34404	5
25258	34404	1
35992	34404	0
23677	34404	2
3118	34404	7
37791	34404	7
5796	34404	0
1817	34404	8
12061	34404	8
23501	34404	4
4010	34404	0
22541	34404	2
7425	34404	3
31813	34404	1
10294	34404	2
33233	34404	2
43588	34404	1
38820	34404	1
15108	34404	0
28370	34404	7
5628	34404	5
17753	34404	0
17001	34404	0
21996	34404	0
41985	34404	3
36400	34404	5
12224	34404	15
47054	34404	1
20326	34404	0
9266	34404	1
25078	34404	13
8872	34404	3
28380	34404	1
39199	34404	3
11434	34404	0
13467	34404	2
27745	34404	5
29065	34404	3
10207	34404	0
29031	34404	3
43512	34404	0
37787	34404	2
30044	44112	4
6981	44112	3
44096	44112	1
42637	44112	0
38891	44112	6
17235	44112	5
12678	44112	6
1834	44112	6
4591	44112	7
5757	44112	18
38522	44112	6
25258	44112	2
23677	44112	3
3118	44112	8
14947	44112	5
37791	44112	8
32718	44112	0
20982	44112	0
4010	44112	1
10463	44112	0
13699	44112	0
10294	44112	3
28370	44112	8
12224	44112	16
33545	44112	7
28380	44112	2
13467	44112	3
27745	44112	6
4433	44112	0
29065	44112	4
8525	44112	0
29031	44112	4
3934	44112	9
10563	5380	0
30044	5380	5
43266	5380	5
7218	5380	6
339	5380	0
22220	5380	1
44144	5380	1
34220	5380	3
42637	5380	1
4840	5380	2
31486	5380	2
12678	5380	7
1834	5380	7
16097	5380	4
27607	5380	2
5757	5380	19
38522	5380	7
4123	5380	3
11432	5380	1
7461	5380	0
35992	5380	2
23677	5380	4
46732	5380	4
24421	5380	1
3118	5380	9
12480	5380	0
35856	5380	0
36002	5380	0
37791	5380	9
16154	5380	0
5739	5380	0
43910	5380	2
1817	5380	9
26035	5380	5
13354	5380	1
47018	5380	2
25328	5380	3
12061	5380	9
4010	5380	2
11160	5380	0
10463	5380	1
19997	5380	3
36712	5380	4
8956	5380	5
822	5380	0
21826	5380	7
44477	5380	0
3220	5380	4
13699	5380	1
10294	5380	4
44197	5380	2
48354	5380	0
15108	5380	1
40265	5380	0
28370	5380	9
17753	5380	1
14359	5380	0
17001	5380	1
10636	5380	0
27385	5380	0
21996	5380	1
41985	5380	4
24023	5380	0
36400	5380	6
12224	5380	17
47054	5380	2
28851	5380	0
21365	5380	0
30921	5380	0
232	5380	6
37700	5380	4
33545	5380	8
28380	5380	3
11434	5380	1
27745	5380	7
26065	5380	2
35158	5380	0
4433	5380	1
34583	5380	1
41735	5380	0
29065	5380	5
27375	5380	5
42647	5380	2
29031	5380	5
43512	5380	1
25230	5380	8
47106	5380	1
28899	5380	9
7218	20220	7
42637	20220	2
17436	20220	5
5757	20220	20
38522	20220	8
4123	20220	4
3118	20220	10
37791	20220	10
10463	20220	2
21099	20220	0
3220	20220	5
10294	20220	5
44744	20220	1
15108	20220	2
40265	20220	1
28370	20220	10
12707	20220	1
12224	20220	18
37700	20220	5
31982	20220	0
33545	20220	9
47497	20220	0
26065	20220	3
4433	20220	2
34583	20220	2
3871	20220	0
41735	20220	1
10563	20220	1
10563	30087	2
35171	30087	0
30044	30087	6
43266	30087	6
7218	30087	8
44310	30087	1
22220	30087	2
16954	30087	2
31281	30087	0
42637	30087	3
5621	30087	9
31486	30087	3
9631	30087	0
5757	30087	21
38522	30087	9
4123	30087	5
46732	30087	3
3118	30087	11
28195	30087	3
35856	30087	1
47472	30087	2
37791	30087	11
7856	30087	0
28856	30087	0
12061	30087	10
12638	30087	0
43407	30087	0
10463	30087	3
23017	30087	11
19844	30087	2
22837	30087	0
46522	30087	0
822	30087	1
21099	30087	1
21826	30087	8
3220	30087	6
10294	30087	6
44744	30087	2
44021	30087	0
16814	30087	0
15108	30087	3
28370	30087	11
5628	30087	6
40466	30087	0
28636	30087	0
29581	30087	0
10636	30087	1
12700	30087	0
41985	30087	5
36400	30087	7
12224	30087	19
47054	30087	3
30921	30087	1
37700	30087	6
31982	30087	1
33545	30087	10
47497	30087	1
28380	30087	4
21280	30087	2
8661	30087	0
15839	30087	0
15517	30087	3
11434	30087	2
26065	30087	4
4433	30087	3
34583	30087	3
41735	30087	2
10207	30087	1
42647	30087	3
25230	30087	9
47106	30087	2
6981	44870	4
32784	44870	2
42637	44870	4
4591	44870	8
9631	44870	1
5757	44870	22
37791	44870	12
30711	44870	0
21099	44870	2
21826	44870	9
44744	44870	3
38820	44870	2
40265	44870	2
28370	44870	12
29581	44870	1
26065	44870	5
28878	44870	3
10207	44870	2
37787	44870	0
19385	44870	0
19385	6171	1
35171	6171	1
9786	6171	0
30044	6171	7
46592	6171	0
43266	6171	7
7218	6171	9
2846	6171	0
6981	6171	5
7333	6171	1
22220	6171	3
16954	6171	1
44144	6171	0
31281	6171	1
34220	6171	4
4986	6171	0
33244	6171	0
13229	6171	2
42637	6171	5
5757	6171	23
4123	6171	6
12727	6171	0
7461	6171	1
38826	6171	5
13205	6171	2
28195	6171	4
12480	6171	1
21458	6171	0
37791	6171	13
7856	6171	1
23759	6171	3
5796	6171	1
37477	6171	0
25328	6171	0
12061	6171	11
12638	6171	1
40610	6171	0
26094	6171	3
42656	6171	0
34902	6171	3
19844	6171	3
22837	6171	1
822	6171	2
21099	6171	3
10208	6171	0
21826	6171	10
3220	6171	7
44744	6171	4
19947	6171	0
42058	6171	7
38820	6171	3
40265	6171	3
28370	6171	13
29581	6171	2
14359	6171	1
17001	6171	2
12700	6171	1
21996	6171	2
1394	6171	1
47054	6171	4
30921	6171	3
1379	6171	1
232	6171	7
31607	6171	0
21850	6171	1
33545	6171	11
21280	6171	3
8661	6171	1
15114	6171	4
15517	6171	4
11434	6171	3
28878	6171	4
10207	6171	3
42647	6171	4
37787	6171	1
47106	6171	3
10563	20976	3
36990	20976	0
39578	20976	1
7218	20976	10
44310	20976	0
2846	20976	1
15905	20976	1
7333	20976	2
36297	20976	1
16954	20976	3
44144	20976	2
792	20976	0
38001	20976	0
31281	20976	2
34220	20976	5
4986	20976	1
42637	20976	6
44054	20976	0
31486	20976	6
5757	20976	24
38826	20976	6
35992	20976	3
34806	20976	0
14701	20976	11
13205	20976	0
3118	20976	12
28195	20976	5
21458	20976	1
28603	20976	3
26045	20976	0
12061	20976	12
42656	20976	1
23017	20976	0
34904	20976	0
21099	20976	4
10208	20976	1
21826	20976	11
32690	20976	2
46395	20976	0
19947	20976	1
48354	20976	1
28370	20976	14
19570	20976	0
14359	20976	2
17001	20976	3
10636	20976	2
44686	20976	0
23962	20976	0
21996	20976	3
12707	20976	2
1394	20976	2
47054	20976	5
30921	20976	4
47869	20976	3
39984	20976	0
5280	20976	0
9566	20976	5
21280	20976	4
15114	20976	5
34357	20976	0
3915	20976	0
28878	20976	5
10207	20976	4
42647	20976	5
29373	20976	0
6687	20976	0
21391	20976	1
35549	20976	0
17921	20976	5
25230	20976	10
27518	20976	11
37787	20976	3
47106	20976	4
25816	20976	0
19385	40593	3
43129	40593	2
2846	40593	2
44144	40593	3
792	40593	1
38001	40593	1
31281	40593	3
18419	40593	0
31486	40593	5
5757	40593	25
44071	40593	0
38392	40593	1
35992	40593	6
38591	40593	3
13205	40593	1
3118	40593	13
28195	40593	6
12480	40593	2
47472	40593	3
34190	40593	1
37791	40593	14
7856	40593	2
23759	40593	4
16154	40593	1
32930	40593	1
12061	40593	13
23017	40593	1
6069	40593	0
21099	40593	5
20650	40593	1
21826	40593	12
34746	40593	0
3220	40593	8
31813	40593	2
25118	40593	5
32690	40593	0
7288	40593	1
19947	40593	2
43221	40593	0
28370	40593	15
19570	40593	1
29581	40593	3
8363	40593	3
17001	40593	4
17029	40593	1
44686	40593	1
643	40593	0
12707	40593	3
30921	40593	2
37700	40593	7
42159	40593	4
21850	40593	2
1572	40593	0
39984	40593	1
9263	40593	0
9566	40593	6
32356	40593	8
15114	40593	6
2615	40593	2
26065	40593	6
1176	40593	0
42647	40593	6
25836	40593	5
13059	40593	0
35549	40593	1
27518	40593	12
47106	40593	5
19385	7002	2
46996	7002	0
17434	7002	0
7218	7002	12
43129	7002	3
668	7002	0
25290	7002	0
5182	7002	0
29827	7002	4
31486	7002	4
32213	7002	0
38826	7002	9
23677	7002	5
28195	7002	7
35856	7002	2
9110	7002	0
10450	7002	1
34190	7002	2
7856	7002	3
32930	7002	2
26634	7002	1
30421	7002	7
38199	7002	1
25346	7002	0
16765	7002	3
12061	7002	14
22826	7002	3
23017	7002	2
12586	7002	0
39603	7002	0
6069	7002	1
822	7002	3
21099	7002	8
10208	7002	2
34746	7002	1
3220	7002	9
15774	7002	4
21701	7002	4
31813	7002	3
36676	7002	0
32690	7002	1
45065	7002	0
7288	7002	0
46395	7002	1
19947	7002	3
42058	7002	0
48354	7002	2
18110	7002	0
28370	7002	16
40136	7002	0
29581	7002	4
17001	7002	5
17029	7002	2
38849	7002	0
23962	7002	1
643	7002	1
41985	7002	6
7326	7002	0
8872	7002	4
21850	7002	3
21073	7002	0
39984	7002	2
5280	7002	1
9263	7002	1
11434	7002	4
2615	7002	3
8525	7002	1
40772	7002	0
25836	7002	6
13059	7002	1
35549	7002	2
25230	16686	11
7218	16686	13
668	16686	1
10619	16686	0
7333	16686	3
33345	16686	1
792	16686	2
38001	16686	2
46646	16686	0
44054	16686	1
29827	16686	5
44280	16686	2
5757	16686	26
38826	16686	8
23677	16686	6
7600	16686	0
14701	16686	12
10450	16686	0
7856	16686	4
32930	16686	3
26634	16686	2
17036	16686	2
1817	16686	10
25346	16686	1
25328	16686	1
12061	16686	15
22826	16686	4
47840	16686	0
38558	16686	1
39603	16686	1
822	16686	4
21099	16686	6
10208	16686	3
19258	16686	2
46395	16686	2
28370	16686	17
29581	16686	5
17001	16686	6
44686	16686	2
45283	16686	3
23962	16686	2
643	16686	2
14363	16686	0
30921	16686	5
13957	16686	0
31607	16686	1
30031	16686	0
8872	16686	5
34986	16686	3
21850	16686	4
9874	16686	0
21073	16686	1
39984	16686	3
35319	16686	1
34583	16686	4
10207	16686	5
8525	16686	2
25836	16686	4
13059	16686	2
35549	16686	3
17921	16686	6
17434	41361	1
10619	41361	1
44054	41361	2
5757	41361	27
44071	41361	1
38826	41361	7
23677	41361	7
13205	41361	3
3118	41361	14
7856	41361	5
32930	41361	4
4944	41361	0
37242	41361	0
25328	41361	2
10114	41361	2
39603	41361	2
23312	41361	5
21099	41361	7
10208	41361	4
19258	41361	3
26765	41361	0
28691	41361	2
19947	41361	4
29581	41361	6
643	41361	3
9822	41361	0
9566	41361	7
34932	41361	3
35319	41361	0
44668	41361	0
8525	41361	3
25836	41361	7
13059	41361	3
10619	14012	2
43069	14012	2
44054	14012	3
5757	14012	28
18996	14012	0
15350	14012	0
30033	14012	5
3220	14012	10
10464	14012	1
11110	14012	0
4776	14012	0
38820	14012	4
14359	14012	3
44462	14012	3
8525	14012	5
6678	14012	0
25230	28914	12
25977	28914	3
44832	28914	0
10619	28914	3
3492	28914	1
34220	28914	6
46646	28914	1
48155	28914	0
13229	28914	3
43069	28914	3
44054	28914	4
6558	28914	5
5757	28914	29
18996	28914	1
13205	28914	4
21458	28914	2
36002	28914	1
7856	28914	8
32930	28914	5
46384	28914	0
6932	28914	0
4944	28914	1
37242	28914	1
20982	28914	1
38027	28914	0
34668	28914	5
12155	28914	5
953	28914	0
12586	28914	1
14974	28914	0
14240	28914	0
3220	28914	11
10464	28914	2
43526	28914	1
4776	28914	1
17394	28914	0
46665	28914	0
43703	28914	0
18402	28914	0
23770	28914	0
32808	28914	0
36812	28914	0
29581	28914	7
14359	28914	4
41683	28914	0
17001	28914	7
44513	28914	0
643	28914	4
12180	28914	0
46551	28914	3
9822	28914	1
18838	28914	0
46761	28914	1
28860	28914	0
44462	28914	4
34835	38714	3
25977	38714	4
47543	38714	0
34220	38714	7
48155	38714	1
13229	38714	4
43069	38714	0
43489	38714	0
44054	38714	5
28216	38714	0
44280	38714	3
4591	38714	9
5757	38714	30
44071	38714	2
14701	38714	13
13205	38714	7
21458	38714	3
21465	38714	0
46287	38714	0
7856	38714	9
46384	38714	1
17036	38714	0
4944	38714	2
29716	38714	0
37242	38714	2
20982	38714	2
38619	38714	0
34668	38714	6
30033	38714	0
4594	38714	2
23164	38714	0
953	38714	1
23017	38714	3
12586	38714	2
10114	38714	3
14240	38714	1
10208	38714	5
21826	38714	13
3220	38714	12
43526	38714	2
45065	38714	1
17394	38714	1
46665	38714	1
23770	38714	1
32808	38714	1
36812	38714	1
29581	38714	8
41683	38714	1
17029	38714	5
15383	38714	11
38849	38714	1
643	38714	8
1394	38714	3
12180	38714	1
46551	38714	4
9822	38714	2
39984	38714	4
35042	38714	0
15114	38714	7
29065	38714	6
8525	38714	6
17921	38714	7
4778	5075	0
46592	5075	1
20810	5075	2
44144	5075	4
47543	5075	1
43069	5075	1
44054	5075	6
28216	5075	1
44280	5075	4
19590	5075	1
31486	5075	7
17235	5075	6
5757	5075	31
44071	5075	3
14701	5075	0
13205	5075	6
21458	5075	4
21465	5075	1
7856	5075	10
10622	5075	0
17036	5075	1
14881	5075	0
29766	5075	0
29716	5075	1
5048	5075	0
37242	5075	3
26862	5075	1
35122	5075	6
1523	5075	0
15350	5075	1
24603	5075	0
35644	5075	0
23164	5075	1
953	5075	2
23017	5075	4
12586	5075	3
22802	5075	1
822	5075	5
10208	5075	6
10464	5075	3
4776	5075	2
17394	5075	2
18402	5075	1
32808	5075	2
29581	5075	9
17001	5075	8
42530	5075	0
15383	5075	12
38849	5075	2
643	5075	5
1394	5075	4
35560	5075	2
3441	5075	0
35042	5075	1
15114	5075	8
34932	5075	2
29065	5075	7
34835	5075	4
46592	14822	2
47543	14822	2
44054	14822	7
35542	14822	0
19590	14822	2
38392	14822	2
36002	14822	2
7856	14822	11
43643	14822	0
15189	14822	0
29766	14822	1
37242	14822	4
1523	14822	1
15350	14822	2
4594	14822	3
23164	14822	2
953	14822	3
31714	14822	0
22802	14822	2
46395	14822	3
46665	14822	2
35451	14822	0
32357	14822	0
18402	14822	2
23770	14822	2
32808	14822	3
42530	14822	1
44686	14822	3
21996	14822	4
1394	14822	5
13807	14822	0
35560	14822	3
44462	14822	5
29065	14822	8
34835	14822	5
4778	14822	1
31395	24537	0
3492	24537	2
19851	24537	0
20039	24537	0
47543	24537	3
34220	24537	8
29647	24537	0
35542	24537	1
10144	24537	0
19590	24537	3
38524	24537	1
16097	24537	3
13991	24537	1
13205	24537	5
48297	24537	0
22125	24537	0
7856	24537	12
6482	24537	0
15189	24537	1
26634	24537	0
8902	24537	0
14881	24537	1
20982	24537	3
8677	24537	0
30028	24537	0
9362	24537	0
36575	24537	0
1523	24537	2
25346	24537	2
4594	24537	4
23164	24537	3
953	24537	4
22802	24537	3
741	24537	0
43526	24537	0
28691	24537	3
18122	24537	0
22247	24537	0
46395	24537	4
34120	24537	0
2316	24537	0
42058	24537	1
23879	24537	0
32357	24537	1
33967	24537	0
43304	24537	2
17029	24537	3
44686	24537	4
13807	24537	1
46551	24537	2
3441	24537	1
34932	24537	4
28860	24537	1
44462	24537	6
46908	24537	0
13059	24537	4
47543	789	4
34220	789	9
44054	789	8
28216	789	2
35542	789	2
19590	789	0
16097	789	2
13991	789	2
5757	789	32
10835	789	0
48297	789	1
22125	789	1
27723	789	0
7856	789	13
43643	789	1
22628	789	0
8902	789	1
5048	789	1
37242	789	5
20982	789	4
30028	789	1
262	789	0
36575	789	1
26862	789	2
17588	789	0
36713	789	0
35122	789	7
1523	789	3
25346	789	3
4594	789	5
31714	789	1
22802	789	4
10208	789	7
34120	789	1
23395	789	0
22575	789	0
6804	789	0
16693	789	0
17029	789	4
13807	789	2
35560	789	4
28380	789	5
34932	789	5
11434	789	5
28860	789	2
46908	789	1
37787	15576	4
19851	15576	1
47543	15576	5
44054	15576	9
34103	15576	0
13991	15576	3
5757	15576	33
10835	15576	1
39053	15576	1
22125	15576	2
27723	15576	1
7856	15576	14
13505	15576	0
6482	15576	1
10622	15576	1
15189	15576	2
7642	15576	0
29716	15576	2
5048	15576	2
37242	15576	6
30028	15576	2
26862	15576	3
17588	15576	1
36713	15576	1
47160	15576	0
1523	15576	4
25346	15576	4
23164	15576	4
741	15576	1
45065	15576	2
34120	15576	2
23395	15576	1
22575	15576	1
2316	15576	1
42058	15576	2
23879	15576	1
6804	15576	1
16693	15576	1
17753	15576	2
10984	15576	0
17029	15576	6
44686	15576	5
12707	15576	4
4984	15576	0
35560	15576	5
23200	15576	0
34932	15576	6
28860	15576	3
8525	15576	4
39955	35327	7
19416	35327	3
19851	35327	2
37082	35327	0
13991	35327	4
5757	35327	34
22125	35327	3
36002	35327	3
42144	35327	3
27723	35327	2
6482	35327	2
10622	35327	2
7642	35327	1
5203	35327	0
28753	35327	0
37974	35327	0
36713	35327	2
47160	35327	1
1523	35327	5
39603	35327	3
23395	35327	2
36783	35327	0
2316	35327	2
42058	35327	3
26255	35327	0
23879	35327	2
4643	35327	0
16693	35327	2
9566	35327	8
41545	35327	0
37787	35327	6
19416	11350	4
5757	11350	35
14359	11350	5
41545	11350	1
17921	11350	8
37787	11350	5
19416	46524	5
7856	46524	6
21789	46524	7
792	12941	3
7856	12941	7
48355	12941	0
48083	22663	2
7218	22663	15
3492	22663	11
20039	22663	1
37082	22663	1
47543	22663	6
43489	22663	1
39153	22663	0
44148	22663	3
19590	22663	4
31486	22663	8
47643	22663	0
35992	22663	4
19080	22663	0
46287	22663	1
27723	22663	3
8224	22663	0
33585	22663	0
6482	22663	3
15189	22663	3
8902	22663	2
5203	22663	1
37974	22663	1
36713	22663	3
28345	22663	0
16140	22663	0
35644	22663	2
37405	22663	0
43981	22663	13
39603	22663	4
26780	22663	0
21799	22663	5
23669	22663	0
42058	22663	4
22806	22663	0
26255	22663	1
33967	22663	1
6804	22663	2
16693	22663	3
21513	22663	0
17001	22663	9
44944	22663	0
9822	22663	3
23596	22663	0
11434	22663	6
37082	47301	2
31486	47301	9
22666	47301	0
38826	47301	20
35992	47301	5
23677	47301	8
658	47301	0
22125	47301	4
8224	47301	1
13505	47301	1
7642	47301	2
5203	47301	2
39603	47301	5
22802	47301	5
26780	47301	1
23669	47301	1
46395	47301	5
42058	47301	5
22806	47301	1
33967	47301	2
6804	47301	3
16693	47301	4
43304	47301	0
21513	47301	1
17001	47301	10
15383	47301	13
3441	47301	2
9822	47301	4
23596	47301	1
22679	47301	0
11434	47301	7
4609	47301	2
17035	47301	1
22777	47301	0
6245	47301	0
19416	8742	6
20039	8742	2
37082	8742	3
47543	8742	7
34220	8742	10
43489	8742	2
13991	8742	5
22666	8742	1
5757	8742	36
14929	8742	0
18848	8742	0
44933	8742	2
29716	8742	3
5203	8742	3
39427	8742	1
38619	8742	1
36713	8742	4
39603	8742	6
22950	8742	3
26780	8742	2
15774	8742	5
23669	8742	2
46395	8742	6
40650	8742	0
33967	8742	3
6804	8742	4
16693	8742	5
43304	8742	1
21513	8742	2
38343	8742	0
9822	8742	5
9407	8742	0
16541	8742	10
36378	8742	0
17748	33390	0
39819	33390	1
19416	33390	7
37082	33390	4
792	33390	4
21611	33390	3
38891	33390	8
5757	33390	37
38826	33390	16
10835	33390	2
5413	33390	0
19080	33390	1
39053	33390	2
38925	33390	0
42144	33390	4
46042	33390	0
23759	33390	1
14929	33390	1
18848	33390	1
7117	33390	0
13908	33390	0
42892	33390	0
6482	33390	4
6552	33390	0
34916	33390	0
25616	33390	0
30028	33390	4
37974	33390	2
9957	33390	0
4930	33390	0
1817	33390	3
35122	33390	8
47076	33390	2
24603	33390	1
27556	33390	4
10114	33390	4
39603	33390	7
21826	33390	1
14208	33390	1
11110	33390	1
24952	33390	0
23669	33390	3
23395	33390	3
42058	33390	6
22806	33390	2
40650	33390	1
20571	33390	0
13063	33390	0
41985	33390	7
27398	33390	3
25078	33390	14
16619	33390	2
21073	33390	2
8661	33390	3
15839	33390	1
40620	33390	0
35319	33390	2
9426	33390	0
27518	33390	19
41326	48100	0
19416	48100	8
37082	48100	5
21611	48100	4
44280	48100	5
38891	48100	9
44792	48100	0
5757	48100	38
38826	48100	18
39053	48100	3
38925	48100	1
6482	48100	5
37242	48100	7
10983	48100	0
25616	48100	1
30028	48100	3
38027	48100	1
37974	48100	3
9957	48100	1
4930	48100	1
47160	48100	2
1817	48100	4
24603	48100	2
26780	48100	4
31813	48100	4
23669	48100	4
22806	48100	3
24543	48100	0
8694	48100	0
13063	48100	1
41985	48100	8
25078	48100	15
21280	48100	5
15839	48100	2
35319	48100	3
9426	48100	1
39928	48100	1
4609	48100	3
38526	48100	0
21532	48100	0
27518	48100	20
17748	48100	1
44792	9469	1
22666	9469	2
38826	9469	17
23759	9469	2
22628	9469	1
37242	9469	8
38027	9469	2
9957	9469	2
38619	9469	2
4930	9469	2
1817	9469	5
24603	9469	10
10114	9469	5
22806	9469	4
24543	9469	1
42016	9469	3
21280	9469	6
35319	9469	4
26065	9469	7
40157	9469	0
37787	9469	7
17748	9469	2
44669	9469	1
44792	19234	2
1652	19234	0
38826	19234	19
22628	19234	2
34916	19234	1
38027	19234	3
38619	19234	3
1817	19234	6
10114	19234	6
45283	19234	0
12707	19234	5
35042	19234	2
35319	19234	5
26065	19234	8
40157	19234	1
35111	19234	0
27518	19234	13
37787	19234	8
47106	19234	0
17748	19234	3
13818	34193	0
44792	34193	3
22666	34193	3
27723	34193	4
34916	34193	2
8677	34193	1
38027	34193	4
1817	34193	7
24603	34193	3
34902	34193	2
15774	34193	6
11110	34193	2
8694	34193	1
46335	34193	0
12707	34193	6
8661	34193	2
15351	34193	9
26065	34193	9
16541	34193	11
27518	34193	14
37787	34193	9
41326	30707	1
6981	30707	6
13818	30707	1
38891	30707	7
12328	30707	0
22666	30707	4
5757	30707	39
31220	30707	0
14701	30707	1
23115	30707	2
42144	30707	5
27723	30707	5
44933	30707	3
34916	30707	3
37242	30707	9
10983	30707	1
38027	30707	5
39427	30707	0
24603	30707	4
35644	30707	1
29023	30707	0
10114	30707	7
39603	30707	8
36712	30707	2
22950	30707	0
21826	30707	2
41030	30707	0
42016	30707	0
15839	30707	3
15351	30707	8
22679	30707	1
26065	30707	10
18496	30707	10
27518	30707	15
12328	45469	1
5757	45469	40
31220	45469	1
5413	45469	1
42144	45469	6
27723	45469	6
7325	45469	0
37242	45469	10
38027	45469	6
40374	45469	0
38619	45469	4
40845	45469	0
36712	45469	3
22950	45469	1
24984	45469	0
44005	45469	0
8341	45469	0
46844	45469	0
45283	45469	1
30921	45469	6
42016	45469	1
15839	45469	4
15351	45469	10
16541	45469	12
18496	45469	11
27518	45469	16
38891	6799	5
5757	6799	41
42144	6799	7
42016	6799	2
27518	6799	17
22666	21558	5
5757	21558	42
42144	21558	8
29167	21558	0
27518	21558	18
21789	21558	6
41326	31465	2
10513	31465	0
47543	31465	8
44280	31465	6
38891	31465	10
5757	31465	43
32848	31465	4
42144	31465	9
7325	31465	1
38027	31465	7
24603	31465	5
29167	31465	1
43526	31465	3
11110	31465	3
46395	31465	7
12162	31465	0
8341	31465	1
1394	31465	6
26065	31465	11
37944	31465	0
21532	31465	1
18496	31465	12
27518	31465	21
47543	41178	9
22232	41178	0
44054	41178	10
44280	41178	7
38891	41178	11
31486	41178	10
5757	41178	44
47229	41178	1
32848	41178	5
658	41178	1
28603	41178	4
9957	41178	3
36713	41178	5
30711	41178	1
24603	41178	6
40845	41178	1
30440	41178	2
27428	41178	2
26780	41178	3
46395	41178	8
8341	41178	2
21513	41178	3
17029	41178	0
643	41178	9
1394	41178	7
14081	41178	0
24547	41178	0
16081	41178	0
26447	41178	0
38426	41178	0
20517	41178	0
22777	41178	1
18496	41178	5
27518	41178	22
44054	7590	11
38891	7590	12
31486	7590	11
5757	7590	45
47229	7590	3
32848	7590	6
658	7590	2
38925	7590	2
44933	7590	0
46167	7590	0
24603	7590	7
27428	7590	3
22950	7590	2
4834	7590	0
11576	7590	0
21513	7590	4
41085	7590	0
14081	7590	1
24547	7590	1
16619	7590	3
18496	7590	6
8505	17254	3
41326	17254	3
44054	17254	12
44280	17254	8
31486	17254	12
5757	17254	46
32848	17254	7
658	17254	3
18848	17254	2
44933	17254	1
46167	17254	1
9957	17254	4
24603	17254	8
4834	17254	1
12162	17254	1
41085	17254	1
30921	17254	7
16619	17254	4
11042	17254	0
18496	17254	7
41326	32279	4
3492	32279	3
47543	32279	10
22232	32279	1
44054	32279	13
39153	32279	1
44280	32279	9
38891	32279	13
31486	32279	13
5757	32279	47
47229	32279	0
38826	32279	27
5413	32279	2
28603	32279	5
9957	32279	5
24603	32279	9
29167	32279	2
11110	32279	4
4834	32279	2
12162	32279	2
11576	32279	1
29581	32279	10
1394	32279	8
36530	32279	0
41085	32279	2
30921	32279	8
24547	32279	2
13957	32279	1
16619	32279	5
14132	32279	0
11042	32279	1
20517	32279	1
37944	32279	1
18496	32279	8
27518	32279	23
3492	8388	4
22232	8388	2
44054	8388	14
39153	8388	2
38891	8388	14
5757	8388	48
1652	8388	1
38826	8388	22
9957	8388	6
4930	8388	3
29167	8388	3
36783	8388	1
15185	8388	0
11576	8388	2
21513	8388	5
29581	8388	11
643	8388	10
1394	8388	9
24547	8388	3
14132	8388	1
11042	8388	2
18496	8388	9
27518	8388	24
3492	14627	5
5757	14627	49
8224	14627	3
42221	14627	0
21513	14627	6
643	14627	11
24547	14627	4
7218	29530	14
3492	29530	6
